timestamp,session_id,dpid,src_ip,dst_ip,ip_proto,src_port,dst_port,packet_count,byte_count,duration_sec,delta_packets,delta_bytes,packet_rate,byte_rate,avg_packet_size,burst_score,dst_unique_src_count,dst_total_packet_rate,dst_total_byte_rate,dst_active_flow_count,dst_std_packet_rate,dst_cv_packet_rate,label
1783450071.633904,normale_r1,2,10.0.0.1,10.0.0.4,17,34640,9800,1380,1153025,50.711,71,64497,35.12367053225416,31906.639131250657,835.5253623188406,1.1588054671191834,7,265.65367712423216,216395.450050463,7,7.570747743440667,0.19436830914236258,0
1783450071.633904,normale_r1,2,10.0.0.10,10.0.0.4,17,53076,9805,1539,1303009,50.388,51,32233,25.229678833027638,15945.651722058428,846.6595191682911,0.8106452023868184,7,265.65367712423216,216395.450050463,7,7.570747743440667,0.19436830914236258,0
1783450071.633904,normale_r1,2,10.0.0.2,10.0.0.4,17,46795,9801,1552,1305974,50.312,68,65754,33.639571777370186,32528.476509547047,841.4780927835052,0.8866272583054604,7,265.65367712423216,216395.450050463,7,7.570747743440667,0.19436830914236258,0
1783450071.634733,normale_r1,1,10.0.0.1,10.0.0.4,17,34640,9800,1380,1153025,50.72,71,64497,35.08442110789244,31870.984622475193,835.5253623188406,1.1582902094634049,2,68.68640188728239,64363.111742592926,2,0.7412201642512493,0.02097207226456965,0
1783450071.634733,normale_r1,1,10.0.0.2,10.0.0.4,17,46795,9801,1552,1305974,50.322,68,65754,33.60198077938994,32492.127120117737,841.4780927835052,0.8858274786433069,2,68.68640188728239,64363.111742592926,2,0.7412201642512493,0.02097207226456965,0
1783450073.604266,normale_r1,4,10.0.0.11,10.0.0.4,17,49840,9806,1664,1438902,54.575,49,41637,24.541285350187046,20853.581594402815,864.7247596153846,0.7408323368912948,2,44.074145118703264,37124.95462413499,2,2.504212790835414,0.10870360304607618,0
1783450073.604266,normale_r1,4,10.0.0.10,10.0.0.4,17,53076,9805,1578,1335497,52.4,39,32488,19.532859768516218,16271.373029732178,846.3225602027884,0.6986900063127128,2,44.074145118703264,37124.95462413499,2,2.504212790835414,0.10870360304607618,0
1783450073.6116636,normale_r1,64344802436170,10.0.0.8,10.0.0.4,17,58708,9804,2092,1758704,54.764,67,55173,33.865562504571855,27887.532538279745,840.6806883365201,0.8574923899925024,6,177.41511103141372,145882.22869040308,6,9.562566139306565,0.31281717473110837,0
1783450073.6116636,normale_r1,64344802436170,10.0.0.11,10.0.0.4,17,49840,9806,1664,1438902,54.569,49,41637,24.767351682448073,21045.67800004266,864.7247596153846,0.7472519456012134,6,177.41511103141372,145882.22869040308,6,9.562566139306565,0.31281717473110837,0
1783450073.6116636,normale_r1,64344802436170,10.0.0.7,10.0.0.4,17,38497,9803,2150,1856123,52.993,74,58495,37.403755602064436,29566.657891118368,863.313023255814,0.8510830739603716,6,177.41511103141372,145882.22869040308,6,9.562566139306565,0.31281717473110837,0
1783450073.6116636,normale_r1,64344802436170,10.0.0.1,10.0.0.4,17,34640,9800,1415,1181660,52.715,35,28635,17.690965487462908,14473.737049528583,835.095406360424,0.6595890885402561,6,177.41511103141372,145882.22869040308,6,9.562566139306565,0.31281717473110837,0
1783450073.6116636,normale_r1,64344802436170,10.0.0.10,10.0.0.4,17,53076,9805,1578,1335497,52.394,39,32488,19.71279011460153,16421.259621619858,846.3225602027884,0.7045955823725873,6,177.41511103141372,145882.22869040308,6,9.562566139306565,0.31281717473110837,0
1783450073.6116636,normale_r1,64344802436170,10.0.0.2,10.0.0.4,17,46795,9801,1639,1378161,52.317,87,72187,43.974685640264944,36487.36358981386,840.8547895057962,1.097962133905139,6,177.41511103141372,145882.22869040308,6,9.562566139306565,0.31281717473110837,0
1783450073.6122978,normale_r1,2,10.0.0.8,10.0.0.4,17,58708,9804,2093,1760022,54.746,67,55173,33.86585634946315,27887.774512969114,840.9087434304826,0.8569966420508117,7,215.83165166001146,179568.3959573318,7,9.3787888932586,0.29462386408632346,0
1783450073.6122978,normale_r1,2,10.0.0.11,10.0.0.4,17,49840,9806,1664,1438902,54.564,49,41637,24.76756658393574,21045.860609292497,864.7247596153846,0.7465782516590744,7,215.83165166001146,179568.3959573318,7,9.3787888932586,0.29462386408632346,0
1783450073.6122978,normale_r1,2,10.0.0.6,10.0.0.4,17,51140,9802,1674,1420069,54.125,76,66642,38.41500123222686,33684.90147523766,848.3088410991637,1.0736235607861444,7,215.83165166001146,179568.3959573318,7,9.3787888932586,0.29462386408632346,0
1783450073.6122978,normale_r1,2,10.0.0.7,10.0.0.4,17,38497,9803,2150,1856123,52.987,74,58495,37.40408014716826,29566.91443525145,863.313023255814,0.8510624869302776,7,215.83165166001146,179568.3959573318,7,9.3787888932586,0.29462386408632346,0
1783450073.6122978,normale_r1,2,10.0.0.1,10.0.0.4,17,34640,9800,1415,1181660,52.711,35,28635,17.691118988525528,14473.862635326528,835.095406360424,0.6595133950045513,7,215.83165166001146,179568.3959573318,7,9.3787888932586,0.29462386408632346,0
1783450073.6122978,normale_r1,2,10.0.0.10,10.0.0.4,17,53076,9805,1578,1335497,52.388,39,32488,19.71296115864273,16421.402105691923,846.3225602027884,0.7040353105501475,7,215.83165166001146,179568.3959573318,7,9.3787888932586,0.29462386408632346,0
1783450073.6122978,normale_r1,2,10.0.0.2,10.0.0.4,17,46795,9801,1639,1378161,52.312,87,72187,43.97506720004917,36487.68018356264,840.8547895057962,1.0979697074919421,7,215.83165166001146,179568.3959573318,7,9.3787888932586,0.29462386408632346,0
1783450073.6130762,normale_r1,3,10.0.0.8,10.0.0.4,17,58708,9804,2093,1760022,54.784,66,54906,33.31942304153167,27718.73093209603,840.9087434304826,0.8448594929137929,2,72.19208325665196,58068.68660498696,2,2.7766185867943065,0.07484945737914318,0
1783450073.6130762,normale_r1,3,10.0.0.7,10.0.0.4,17,38497,9803,2153,1857746,53.0,77,60118,38.872660215120284,30349.955672890927,862.8639108221087,0.8756304533883318,2,72.19208325665196,58068.68660498696,2,2.7766185867943065,0.07484945737914318,0
1783450073.6133568,normale_r1,1,10.0.0.1,10.0.0.4,17,34640,9800,1415,1181660,52.72,35,28635,17.689061869272617,14472.17961790347,835.095406360424,0.6598031727270284,2,62.164417426300915,51148.68049765332,2,13.393146843877842,0.41746336617989793,0
1783450073.6133568,normale_r1,1,10.0.0.2,10.0.0.4,17,46795,9801,1640,1378543,52.322,88,72569,44.4753555570283,36676.500879749845,840.575,1.1064727559065286,2,62.164417426300915,51148.68049765332,2,13.393146843877842,0.41746336617989793,0
1783450075.605509,normale_r1,4,10.0.0.11,10.0.0.4,17,49840,9806,1720,1493737,56.576,56,54835,27.982607208015608,27400.469040206,868.4517441860465,0.8776536184359672,2,65.95900270460822,58103.38542037227,2,4.996894144288504,0.1470561351822095,0
1783450075.605509,normale_r1,4,10.0.0.10,10.0.0.4,17,53076,9805,1654,1396941,54.401,76,61444,37.976395496592616,30702.91638016627,844.5834340991536,1.2147625941811624,2,65.95900270460822,58103.38542037227,2,4.996894144288504,0.1470561351822095,0
1783450075.6105328,normale_r1,64344802436170,10.0.0.8,10.0.0.4,17,58708,9804,2177,1832089,56.765,85,73385,42.52404350499442,36713.25803075312,841.5659163987139,1.0447445204397459,6,203.11484309444393,181867.32954502487,6,5.795992842672095,0.16630075867128413,0
1783450075.6105328,normale_r1,64344802436170,10.0.0.11,10.0.0.4,17,49840,9806,1720,1493737,56.57,56,54835,28.01584042681985,27433.010889369045,868.4517441860465,0.8780755144867155,6,203.11484309444393,181867.32954502487,6,5.795992842672095,0.16630075867128413,0
1783450075.6105328,normale_r1,64344802436170,10.0.0.7,10.0.0.4,17,38497,9803,2222,1921321,54.994,72,65198,36.02036626305409,32617.44221692501,864.6809180918092,0.8602905059251713,6,203.11484309444393,181867.32954502487,6,5.795992842672095,0.16630075867128413,0
1783450075.6105328,normale_r1,64344802436170,10.0.0.1,10.0.0.4,17,34640,9800,1466,1231121,54.716,51,49461,25.514426102996648,24744.490774123868,839.7824010914052,0.9545539056271536,6,203.11484309444393,181867.32954502487,6,5.795992842672095,0.16630075867128413,0
1783450075.6105328,normale_r1,64344802436170,10.0.0.10,10.0.0.4,17,53076,9805,1654,1396941,54.395,76,61444,38.021497722112656,30739.38034259855,844.5834340991536,1.215106665476794,6,203.11484309444393,181867.32954502487,6,5.795992842672095,0.16630075867128413,0
1783450075.6105328,normale_r1,64344802436170,10.0.0.2,10.0.0.4,17,46795,9801,1705,1437367,54.318,66,59206,33.01866907446625,29619.747291255288,843.0304985337243,0.8634266103868462,6,203.11484309444393,181867.32954502487,6,5.795992842672095,0.16630075867128413,0
1783450075.6112459,normale_r1,1,10.0.0.1,10.0.0.4,17,34640,9800,1466,1231121,54.721,51,49461,25.526943153701172,24756.63010441595,839.7824010914052,0.955177871243794,2,58.06128246724188,54199.70665487316,2,3.503698079919767,0.11667077145183252,0
1783450075.6112459,normale_r1,1,10.0.0.2,10.0.0.4,17,46795,9801,1705,1437367,54.323,65,58824,32.534339313540706,29443.07655045721,843.0304985337243,0.8517459493848004,2,58.06128246724188,54199.70665487316,2,3.503698079919767,0.11667077145183252,0
1783450075.6115878,normale_r1,2,10.0.0.8,10.0.0.4,17,58708,9804,2177,1832909,56.747,84,72887,42.01491551618662,36456.442228908265,841.9425815342214,1.0357095873869282,7,230.5818577733575,206317.2437076284,7,5.501489216181754,0.16209328807424978,0
1783450075.6115878,normale_r1,2,10.0.0.11,10.0.0.4,17,49840,9806,1720,1493737,56.565,56,54835,28.009943677457745,27427.23681345349,868.4517441860465,0.877358093360173,7,230.5818577733575,206317.2437076284,7,5.501489216181754,0.16209328807424978,0
1783450075.6115878,normale_r1,2,10.0.0.6,10.0.0.4,17,51140,9802,1731,1470068,56.126,57,49999,28.510121243126633,25008.378105878746,849.2593876372039,0.841018297641238,7,230.5818577733575,206317.2437076284,7,5.501489216181754,0.16209328807424978,0
1783450075.6115878,normale_r1,2,10.0.0.7,10.0.0.4,17,38497,9803,2222,1921321,54.988,72,65198,36.01278472815996,32610.576926480182,864.6809180918092,0.8601353857211878,7,230.5818577733575,206317.2437076284,7,5.501489216181754,0.16209328807424978,0
1783450075.6115878,normale_r1,2,10.0.0.1,10.0.0.4,17,34640,9800,1466,1231121,54.712,51,49461,25.509055849113306,24739.282575548885,839.7824010914052,0.9543277613055371,7,230.5818577733575,206317.2437076284,7,5.501489216181754,0.16209328807424978,0
1783450075.6115878,normale_r1,2,10.0.0.10,10.0.0.4,17,53076,9805,1653,1396399,54.389,75,60902,37.513317425166626,30461.814104366636,844.7664851784634,1.204126472988816,7,230.5818577733575,206317.2437076284,7,5.501489216181754,0.16209328807424978,0
1783450075.6115878,normale_r1,2,10.0.0.2,10.0.0.4,17,46795,9801,1705,1437367,54.313,66,59206,33.011719334146626,29613.5129529922,843.0304985337243,0.8632908178238488,7,230.5818577733575,206317.2437076284,7,5.501489216181754,0.16209328807424978,0
1783450075.6121624,normale_r1,3,10.0.0.8,10.0.0.4,17,58708,9804,2178,1833407,56.785,85,73385,42.51942836868014,36709.273539242255,841.7846648301194,1.045671793491877,2,77.03519963266754,68511.30481616978,2,4.0018285523463675,0.10126699422398361,0
1783450075.6121624,normale_r1,3,10.0.0.7,10.0.0.4,17,38497,9803,2222,1921321,55.001,69,63575,34.5157712639874,31802.031276927526,864.6809180918092,0.8271119917610258,2,77.03519963266754,68511.30481616978,2,4.0018285523463675,0.10126699422398361,0
1783450087.6281245,attacco_distribuito_r1,1,10.0.0.1,10.0.0.4,17,34640,9800,1504,1263787,66.743,38,32666,3.16221884645986,2718.3431799594155,840.2839095744681,0.15845931716451472,2,8.155195972449112,6755.498051463459,2,0.9153791397646962,0.18027798621476246,0
1783450087.6281245,attacco_distribuito_r1,1,10.0.0.2,10.0.0.4,17,46795,9801,1765,1485881,66.345,60,48514,4.992977125989253,4037.1548715040435,841.8589235127479,0.17497142781213548,2,8.155195972449112,6755.498051463459,2,0.9153791397646962,0.18027798621476246,0
1783450087.6385207,attacco_distribuito_r1,3,10.0.0.8,10.0.0.4,17,58708,9804,2235,1886690,68.807,57,53283,4.739589347435916,4430.518231568911,844.1565995525727,0.1570154729076318,2,13.137809068331137,11109.015375557647,2,1.829315186729652,0.24168823618691926,0
1783450087.6385207,attacco_distribuito_r1,3,10.0.0.7,10.0.0.4,17,38497,9803,2323,2001639,67.023,101,80318,8.39821972089522,6678.497143988735,861.6612139474817,0.2621920542843618,2,13.137809068331137,11109.015375557647,2,1.829315186729652,0.24168823618691926,0
1783450087.6394546,attacco_distribuito_r1,4,10.0.0.11,10.0.0.4,17,49840,9806,1768,1528067,68.599,48,34330,3.9887167312550025,2852.7634454996714,864.2912895927602,0.16748747070979297,2,9.639398767199589,8174.874940707127,3,2.3711740483363086,0.5628054210512904,0
1783450087.6394546,attacco_distribuito_r1,4,10.0.0.10,10.0.0.4,17,53076,9805,1722,1460987,66.424,68,64046,5.650682035944587,5322.111495207456,848.424506387921,0.23663927109343258,2,9.639398767199589,8174.874940707127,3,2.3711740483363086,0.5628054210512904,0
1783450087.6394546,attacco_distribuito_r1,4,10.0.0.10,10.0.0.4,17,41455,9805,4,2892,0.047,0,0,0.0,0.0,723.0,0.0,2,9.639398767199589,8174.874940707127,3,2.3711740483363086,0.5628054210512904,0
1783450087.640162,attacco_distribuito_r1,64344802436170,10.0.0.8,10.0.0.4,17,58708,9804,2234,1885372,68.787,57,53283,4.738300649822631,4429.31357060525,843.9444941808415,0.15682746965188177,6,30.923646346210855,26032.14064204396,7,2.3622874522341624,0.43603434159994303,0
1783450087.640162,attacco_distribuito_r1,64344802436170,10.0.0.11,10.0.0.4,17,49840,9806,1768,1528067,68.592,48,34330,3.9901479156401107,2853.7870404984374,864.2912895927602,0.16743367586513302,6,30.923646346210855,26032.14064204396,7,2.3622874522341624,0.43603434159994303,0
1783450087.640162,attacco_distribuito_r1,64344802436170,10.0.0.7,10.0.0.4,17,38497,9803,2323,2001639,67.016,101,80318,8.395936239159399,6676.681256007967,861.6612139474817,0.26132946067916313,6,30.923646346210855,26032.14064204396,7,2.3622874522341624,0.43603434159994303,0
1783450087.640162,attacco_distribuito_r1,64344802436170,10.0.0.1,10.0.0.4,17,34640,9800,1504,1263787,66.738,38,32666,3.1588670998817543,2715.461912756247,840.2839095744681,0.15827515020461466,6,30.923646346210855,26032.14064204396,7,2.3622874522341624,0.43603434159994303,0
1783450087.640162,attacco_distribuito_r1,64344802436170,10.0.0.10,10.0.0.4,17,53076,9805,1722,1460987,66.417,68,64046,5.652709547156824,5324.021112605969,848.424506387921,0.23652217330846162,6,30.923646346210855,26032.14064204396,7,2.3622874522341624,0.43603434159994303,0
1783450087.640162,attacco_distribuito_r1,64344802436170,10.0.0.2,10.0.0.4,17,46795,9801,1765,1485881,66.34,60,48514,4.987684894550139,4032.87574957009,841.8589235127479,0.1746063809183196,6,30.923646346210855,26032.14064204396,7,2.3622874522341624,0.43603434159994303,0
1783450087.640162,attacco_distribuito_r1,64344802436170,10.0.0.10,10.0.0.4,17,41455,9805,4,2892,0.035,0,0,0.0,0.0,723.0,0.0,6,30.923646346210855,26032.14064204396,7,2.3622874522341624,0.43603434159994303,0
1783450087.6408057,attacco_distribuito_r1,2,10.0.0.8,10.0.0.4,17,58708,9804,2235,1886690,68.768,58,53781,4.821593573275975,4470.864206281987,844.1565995525727,0.15995788177659143,7,35.82942810486113,29645.069299745275,8,2.219547985928051,0.4051246994357895,0
1783450087.6408057,attacco_distribuito_r1,2,10.0.0.11,10.0.0.4,17,49840,9806,1768,1528067,68.586,48,34330,3.9902843365042555,2853.884609837314,864.2912895927602,0.16734390754714198,7,35.82942810486113,29645.069299745275,8,2.219547985928051,0.4051246994357895,0
1783450087.6408057,attacco_distribuito_r1,2,10.0.0.6,10.0.0.4,17,51140,9802,1788,1512478,68.147,57,42410,4.738462649598803,3525.582473148864,845.9049217002237,0.1861783102543295,7,35.82942810486113,29645.069299745275,8,2.219547985928051,0.4051246994357895,0
1783450087.6408057,attacco_distribuito_r1,2,10.0.0.7,10.0.0.4,17,38497,9803,2323,2001639,67.009,101,80318,8.39622329139437,6676.9095279031,861.6612139474817,0.2613448886115283,7,35.82942810486113,29645.069299745275,8,2.219547985928051,0.4051246994357895,0
1783450087.6408057,attacco_distribuito_r1,2,10.0.0.1,10.0.0.4,17,34640,9800,1504,1263787,66.733,38,32666,3.1589750997325354,2715.5547528385,840.2839095744681,0.15827638165289365,7,35.82942810486113,29645.069299745275,8,2.219547985928051,0.4051246994357895,0
1783450087.6408057,attacco_distribuito_r1,2,10.0.0.10,10.0.0.4,17,53076,9805,1722,1460987,66.41,69,64588,5.7360337337248675,5369.2600984611845,848.424506387921,0.24072067663457317,7,35.82942810486113,29645.069299745275,8,2.219547985928051,0.4051246994357895,0
1783450087.6408057,attacco_distribuito_r1,2,10.0.0.2,10.0.0.4,17,46795,9801,1765,1485881,66.334,60,48514,4.98785542063032,4033.013631274322,841.8589235127479,0.1746207461062216,7,35.82942810486113,29645.069299745275,8,2.219547985928051,0.4051246994357895,0
1783450087.6408057,attacco_distribuito_r1,2,10.0.0.10,10.0.0.4,17,41455,9805,4,2892,0.027,0,0,0.0,0.0,723.0,0.0,7,35.82942810486113,29645.069299745275,8,2.219547985928051,0.4051246994357895,0
1783450089.6304348,attacco_distribuito_r1,4,10.0.0.11,10.0.0.4,17,49840,9806,1768,1528067,70.601,0,0,0.0,0.0,864.2912895927602,0.0,2,33.149501794803264,25457.812848051486,3,15.626825008040678,1.296849823553071,0
1783450089.6304348,attacco_distribuito_r1,4,10.0.0.10,10.0.0.4,17,53076,9805,1722,1460987,68.426,0,0,0.0,0.0,848.424506387921,0.0,2,33.149501794803264,25457.812848051486,3,15.626825008040678,1.296849823553071,0
1783450089.6304348,attacco_distribuito_r1,4,10.0.0.10,10.0.0.4,17,41455,9805,70,53578,2.049,66,50686,33.149501794803264,25457.812848051486,765.4,3.0287761060211964,2,33.149501794803264,25457.812848051486,3,15.626825008040678,1.296849823553071,0
1783450089.6369798,attacco_distribuito_r1,3,10.0.0.8,10.0.0.4,17,58708,9804,2235,1886690,70.81,0,0,0.0,0.0,844.1565995525727,0.0,2,0.0,0.0,3,0.0,0.0,0
1783450089.6369798,attacco_distribuito_r1,3,10.0.0.7,10.0.0.4,17,38497,9803,2323,2001639,69.026,0,0,0.0,0.0,861.6612139474817,0.0,2,0.0,0.0,3,0.0,0.0,0
1783450089.6369798,attacco_distribuito_r1,3,10.0.0.7,10.0.0.4,17,32793,9803,10,7162,0.827,0,0,0.0,0.0,716.2,0.0,2,0.0,0.0,3,0.0,0.0,0
1783450089.6380162,attacco_distribuito_r1,1,10.0.0.1,10.0.0.4,17,34640,9800,1504,1263787,68.746,0,0,0.0,0.0,840.2839095744681,0.0,2,0.0,0.0,2,0.0,0.0,0
1783450089.6380162,attacco_distribuito_r1,1,10.0.0.2,10.0.0.4,17,46795,9801,1765,1485881,68.348,0,0,0.0,0.0,841.8589235127479,0.0,2,0.0,0.0,2,0.0,0.0,0
1783450089.6388648,attacco_distribuito_r1,2,10.0.0.8,10.0.0.4,17,58708,9804,2235,1886690,70.771,0,0,0.0,0.0,844.1565995525727,0.0,7,33.032057044076424,25367.618838425115,9,10.380974014403247,2.2227978524024237,0
1783450089.6388648,attacco_distribuito_r1,2,10.0.0.11,10.0.0.4,17,49840,9806,1768,1528067,70.589,0,0,0.0,0.0,864.2912895927602,0.0,7,33.032057044076424,25367.618838425115,9,10.380974014403247,2.2227978524024237,0
1783450089.6388648,attacco_distribuito_r1,2,10.0.0.6,10.0.0.4,17,51140,9802,1788,1512478,70.15,0,0,0.0,0.0,845.9049217002237,0.0,7,33.032057044076424,25367.618838425115,9,10.380974014403247,2.2227978524024237,0
1783450089.6388648,attacco_distribuito_r1,2,10.0.0.7,10.0.0.4,17,38497,9803,2323,2001639,69.012,0,0,0.0,0.0,861.6612139474817,0.0,7,33.032057044076424,25367.618838425115,9,10.380974014403247,2.2227978524024237,0
1783450089.6388648,attacco_distribuito_r1,2,10.0.0.1,10.0.0.4,17,34640,9800,1504,1263787,68.736,0,0,0.0,0.0,840.2839095744681,0.0,7,33.032057044076424,25367.618838425115,9,10.380974014403247,2.2227978524024237,0
1783450089.6388648,attacco_distribuito_r1,2,10.0.0.10,10.0.0.4,17,53076,9805,1722,1460987,68.413,0,0,0.0,0.0,848.424506387921,0.0,7,33.032057044076424,25367.618838425115,9,10.380974014403247,2.2227978524024237,0
1783450089.6388648,attacco_distribuito_r1,2,10.0.0.2,10.0.0.4,17,46795,9801,1765,1485881,68.337,0,0,0.0,0.0,841.8589235127479,0.0,7,33.032057044076424,25367.618838425115,9,10.380974014403247,2.2227978524024237,0
1783450089.6388648,attacco_distribuito_r1,2,10.0.0.10,10.0.0.4,17,41455,9805,70,53578,2.03,66,50686,33.032057044076424,25367.618838425115,765.4,3.027792515654848,7,33.032057044076424,25367.618838425115,9,10.380974014403247,2.2227978524024237,0
1783450089.6388648,attacco_distribuito_r1,2,10.0.0.7,10.0.0.4,17,32793,9803,9,6791,0.815,0,0,0.0,0.0,754.5555555555555,0.0,7,33.032057044076424,25367.618838425115,9,10.380974014403247,2.2227978524024237,0
1783450089.639362,attacco_distribuito_r1,64344802436170,10.0.0.8,10.0.0.4,17,58708,9804,2234,1885372,70.79,0,0,0.0,0.0,843.9444941808415,0.0,6,33.01320353720991,25353.139916470023,8,10.918090817626913,2.1296733492610582,0
1783450089.639362,attacco_distribuito_r1,64344802436170,10.0.0.11,10.0.0.4,17,49840,9806,1768,1528067,70.595,0,0,0.0,0.0,864.2912895927602,0.0,6,33.01320353720991,25353.139916470023,8,10.918090817626913,2.1296733492610582,0
1783450089.639362,attacco_distribuito_r1,64344802436170,10.0.0.7,10.0.0.4,17,38497,9803,2323,2001639,69.019,0,0,0.0,0.0,861.6612139474817,0.0,6,33.01320353720991,25353.139916470023,8,10.918090817626913,2.1296733492610582,0
1783450089.639362,attacco_distribuito_r1,64344802436170,10.0.0.1,10.0.0.4,17,34640,9800,1504,1263787,68.741,0,0,0.0,0.0,840.2839095744681,0.0,6,33.01320353720991,25353.139916470023,8,10.918090817626913,2.1296733492610582,0
1783450089.639362,attacco_distribuito_r1,64344802436170,10.0.0.10,10.0.0.4,17,53076,9805,1722,1460987,68.42,0,0,0.0,0.0,848.424506387921,0.0,6,33.01320353720991,25353.139916470023,8,10.918090817626913,2.1296733492610582,0
1783450089.639362,attacco_distribuito_r1,64344802436170,10.0.0.2,10.0.0.4,17,46795,9801,1765,1485881,68.343,0,0,0.0,0.0,841.8589235127479,0.0,6,33.01320353720991,25353.139916470023,8,10.918090817626913,2.1296733492610582,0
1783450089.639362,attacco_distribuito_r1,64344802436170,10.0.0.10,10.0.0.4,17,41455,9805,70,53578,2.038,66,50686,33.01320353720991,25353.139916470023,765.4,3.0276340269403765,6,33.01320353720991,25353.139916470023,8,10.918090817626913,2.1296733492610582,0
1783450089.639362,attacco_distribuito_r1,64344802436170,10.0.0.7,10.0.0.4,17,32793,9803,10,7162,0.821,0,0,0.0,0.0,716.2,0.0,6,33.01320353720991,25353.139916470023,8,10.918090817626913,2.1296733492610582,0
1783450091.632123,attacco_distribuito_r1,4,10.0.0.11,10.0.0.4,17,49840,9806,1768,1528067,72.602,0,0,0.0,0.0,864.2912895927602,0.0,3,26.47764966043883,20156.485487730668,4,11.465158619222219,1.5047300230771323,0
1783450091.632123,attacco_distribuito_r1,4,10.0.0.10,10.0.0.4,17,53076,9805,1722,1460987,70.427,0,0,0.0,0.0,848.424506387921,0.0,3,26.47764966043883,20156.485487730668,4,11.465158619222219,1.5047300230771323,0
1783450091.632123,attacco_distribuito_r1,4,10.0.0.10,10.0.0.4,17,41455,9805,123,93925,4.05,53,40347,26.47764966043883,20156.485487730668,763.6178861788618,1.6647699013661983,3,26.47764966043883,20156.485487730668,4,11.465158619222219,1.5047300230771323,0
1783450091.632123,attacco_distribuito_r1,4,10.0.0.12,10.0.0.4,17,49205,10903,19,11097,0.987,0,0,0.0,0.0,584.0526315789474,0.0,3,26.47764966043883,20156.485487730668,4,11.465158619222219,1.5047300230771323,1
1783450091.643306,attacco_distribuito_r1,2,10.0.0.8,10.0.0.4,17,58708,9804,2235,1886690,72.773,0,0,0.0,0.0,844.1565995525727,0.0,11,46.396969467729946,37850.448134916165,15,7.974371279108548,1.9482324652766094,0
1783450091.643306,attacco_distribuito_r1,2,10.0.0.11,10.0.0.4,17,49840,9806,1768,1528067,72.591,0,0,0.0,0.0,864.2912895927602,0.0,11,46.396969467729946,37850.448134916165,15,7.974371279108548,1.9482324652766094,0
1783450091.643306,attacco_distribuito_r1,2,10.0.0.6,10.0.0.4,17,51140,9802,1788,1512478,72.152,0,0,0.0,0.0,845.9049217002237,0.0,11,46.396969467729946,37850.448134916165,15,7.974371279108548,1.9482324652766094,0
1783450091.643306,attacco_distribuito_r1,2,10.0.0.7,10.0.0.4,17,38497,9803,2323,2001639,71.014,0,0,0.0,0.0,861.6612139474817,0.0,11,46.396969467729946,37850.448134916165,15,7.974371279108548,1.9482324652766094,0
1783450091.643306,attacco_distribuito_r1,2,10.0.0.1,10.0.0.4,17,34640,9800,1504,1263787,70.738,0,0,0.0,0.0,840.2839095744681,0.0,11,46.396969467729946,37850.448134916165,15,7.974371279108548,1.9482324652766094,0
1783450091.643306,attacco_distribuito_r1,2,10.0.0.10,10.0.0.4,17,53076,9805,1722,1460987,70.415,0,0,0.0,0.0,848.424506387921,0.0,11,46.396969467729946,37850.448134916165,15,7.974371279108548,1.9482324652766094,0
1783450091.643306,attacco_distribuito_r1,2,10.0.0.2,10.0.0.4,17,46795,9801,1765,1485881,70.339,0,0,0.0,0.0,841.8589235127479,0.0,11,46.396969467729946,37850.448134916165,15,7.974371279108548,1.9482324652766094,0
1783450091.643306,attacco_distribuito_r1,2,10.0.0.10,10.0.0.4,17,41455,9805,123,93925,4.032,53,40347,26.441283675157923,20128.80136682258,763.6178861788618,1.6662101324765723,11,46.396969467729946,37850.448134916165,15,7.974371279108548,1.9482324652766094,0
1783450091.643306,attacco_distribuito_r1,2,10.0.0.7,10.0.0.4,17,32793,9803,49,42313,2.817,40,35522,19.95568579257202,17721.646768093582,863.530612244898,2.8562367647298172,11,46.396969467729946,37850.448134916165,15,7.974371279108548,1.9482324652766094,0
1783450091.643306,attacco_distribuito_r1,2,10.0.0.3,10.0.0.4,17,58265,10900,28,17779,1.3900000000000001,0,0,0.0,0.0,634.9642857142857,0.0,11,46.396969467729946,37850.448134916165,15,7.974371279108548,1.9482324652766094,1
1783450091.643306,attacco_distribuito_r1,2,10.0.0.6,10.0.0.4,17,60475,9802,23,20994,1.201,0,0,0.0,0.0,912.7826086956521,0.0,11,46.396969467729946,37850.448134916165,15,7.974371279108548,1.9482324652766094,0
1783450091.643306,attacco_distribuito_r1,2,10.0.0.8,10.0.0.4,17,57469,9804,9,7499,1.124,0,0,0.0,0.0,833.2222222222222,0.0,11,46.396969467729946,37850.448134916165,15,7.974371279108548,1.9482324652766094,0
1783450091.643306,attacco_distribuito_r1,2,10.0.0.12,10.0.0.4,17,49205,10903,19,11097,0.971,0,0,0.0,0.0,584.0526315789474,0.0,11,46.396969467729946,37850.448134916165,15,7.974371279108548,1.9482324652766094,1
1783450091.643306,attacco_distribuito_r1,2,10.0.0.9,10.0.0.4,17,59693,10902,14,8350,0.853,0,0,0.0,0.0,596.4285714285714,0.0,11,46.396969467729946,37850.448134916165,15,7.974371279108548,1.9482324652766094,1
1783450091.643306,attacco_distribuito_r1,2,10.0.0.5,10.0.0.4,17,57121,10901,15,8044,0.756,0,0,0.0,0.0,536.2666666666667,0.0,11,46.396969467729946,37850.448134916165,15,7.974371279108548,1.9482324652766094,1
